task_id,source_split,source_config,text,code_python,test_list,code_go,code_go_status,code_go_attempts,code_go_tests_passed,code_go_tests_failed,tests_go
432,test,sanitized,Write a function to find the median length of a trapezium.,"def median_trapezium(base1,base2,height):
 median = 0.5 * (base1+ base2)
 return median","[""assert median_trapezium(15,25,35)==20"", ""assert median_trapezium(10,20,30)==15"", ""assert median_trapezium(6,9,4)==7.5""]","package main

func median_trapezium(base1, base2, height float64) float64 {
	median := 0.5 * (base1 + base2)
	return median
}",success,1,3,0,"[{""python_test"": ""assert median_trapezium(15,25,35)==20"", ""generated_test"": ""result := median_trapezium(15, 25, 35)\nexpected := 20.0\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert median_trapezium(10,20,30)==15"", ""generated_test"": ""expected := 15.0\ngot := median_trapezium(10, 20, 30)\nif got == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", got)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert median_trapezium(6,9,4)==7.5"", ""generated_test"": ""result := median_trapezium(6, 9, 4)\nexpected := 7.5\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}]"
433,test,sanitized,Write a function to check whether the entered number is greater than the elements of the given array.,"def check_greater(arr, number):
  arr.sort()
  return number > arr[-1]","[""assert check_greater([1, 2, 3, 4, 5], 4) == False"", ""assert check_greater([2, 3, 4, 5, 6], 8) == True"", ""assert check_greater([9, 7, 4, 8, 6, 1], 11) == True""]","package main

func check_greater(arr []int, number int) bool {
	if len(arr) == 0 {
		return true
	}
	
	max := arr[0]
	for _, v := range arr[1:] {
		if v > max {
			max = v
		}
	}
	
	return number > max
}",success,1,3,0,"[{""python_test"": ""assert check_greater([1, 2, 3, 4, 5], 4) == False"", ""generated_test"": ""expected := false\ngot := check_greater([]int{1, 2, 3, 4, 5}, 4)\nif got == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", got)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert check_greater([2, 3, 4, 5, 6], 8) == True"", ""generated_test"": ""result := check_greater([]int{2, 3, 4, 5, 6}, 8)\nexpected := true\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert check_greater([9, 7, 4, 8, 6, 1], 11) == True"", ""generated_test"": ""arr := []int{9, 7, 4, 8, 6, 1}\nexpected := true\nresult := check_greater(arr, 11)\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}]"
434,test,sanitized,Write a function that matches a string that has an a followed by one or more b's.,"import re
def text_match_one(text):
        patterns = 'ab+?'
        if re.search(patterns,  text):
                return True
        else:
                return False
","[""assert text_match_one(\""ac\"")==False"", ""assert text_match_one(\""dc\"")==False"", ""assert text_match_one(\""abba\"")==True""]","package main

import (
	""regexp""
)

func text_match_one(text string) bool {
	pattern := `ab+?`
	matched, _ := regexp.MatchString(pattern, text)
	return matched
}",success,1,3,0,"[{""python_test"": ""assert text_match_one(\""ac\"")==False"", ""generated_test"": ""expected := false\nresult := text_match_one(\""ac\"")\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert text_match_one(\""dc\"")==False"", ""generated_test"": ""result := text_match_one(\""dc\"")\nexpected := false\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert text_match_one(\""abba\"")==True"", ""generated_test"": ""result := text_match_one(\""abba\"")\nexpected := true\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}]"
435,test,sanitized,Write a python function to find the last digit of a given number.,"def last_Digit(n) :
    return (n % 10) ","[""assert last_Digit(123) == 3"", ""assert last_Digit(25) == 5"", ""assert last_Digit(30) == 0""]","package main

func last_Digit(n int) int {
	result := n % 10
	if result < 0 {
		return -result
	}
	return result
}",success,1,3,0,"[{""python_test"": ""assert last_Digit(123) == 3"", ""generated_test"": ""result := last_Digit(123)\nexpected := 3\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert last_Digit(25) == 5"", ""generated_test"": ""result := last_Digit(25)\nexpected := 5\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert last_Digit(30) == 0"", ""generated_test"": ""result := last_Digit(30)\nexpected := 0\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}]"
436,test,sanitized,Write a python function to return the negative numbers in a list.,"def neg_nos(list1):
  out = []
  for num in list1: 
    if num < 0: 
      out.append(num)
  return out ","[""assert neg_nos([-1,4,5,-6]) == [-1,-6]"", ""assert neg_nos([-1,-2,3,4]) == [-1,-2]"", ""assert neg_nos([-7,-6,8,9]) == [-7,-6]""]","package main

func neg_nos(list1 []int) []int {
	out := []int{}
	for _, num := range list1 {
		if num < 0 {
			out = append(out, num)
		}
	}
	return out
}",success,1,3,0,"[{""python_test"": ""assert neg_nos([-1,4,5,-6]) == [-1,-6]"", ""generated_test"": ""result := neg_nos([]int{-1, 4, 5, -6})\nexpected := []int{-1, -6}\n\npass := len(result) == len(expected)\nif pass {\n\tfor i := range result {\n\t\tif result[i] != expected[i] {\n\t\t\tpass = false\n\t\t\tbreak\n\t\t}\n\t}\n}\n\nif pass {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert neg_nos([-1,-2,3,4]) == [-1,-2]"", ""generated_test"": ""expected := []int{-1, -2}\ngot := neg_nos([]int{-1, -2, 3, 4})\n\npass := len(got) == len(expected)\nif pass {\n\tfor i := range expected {\n\t\tif got[i] != expected[i] {\n\t\t\tpass = false\n\t\t\tbreak\n\t\t}\n\t}\n}\n\nif pass {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", got)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert neg_nos([-7,-6,8,9]) == [-7,-6]"", ""generated_test"": ""result := neg_nos([]int{-7, -6, 8, 9})\nexpected := []int{-7, -6}\npass := len(result) == len(expected)\nif pass {\n\tfor i := range result {\n\t\tif result[i] != expected[i] {\n\t\t\tpass = false\n\t\t\tbreak\n\t\t}\n\t}\n}\nif pass {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}]"
437,test,sanitized,Write a function to remove odd characters in a string.,"def remove_odd(str1):
 str2 = ''
 for i in range(1, len(str1) + 1):
    if(i % 2 == 0):
        str2 = str2 + str1[i - 1]
 return str2","[""assert remove_odd(\""python\"")==(\""yhn\"")"", ""assert remove_odd(\""program\"")==(\""rga\"")"", ""assert remove_odd(\""language\"")==(\""agae\"")""]","package main

func remove_odd(str1 string) string {
	str2 := """"
	for i := 1; i <= len(str1); i++ {
		if i%2 == 0 {
			str2 = str2 + string(str1[i-1])
		}
	}
	return str2
}",success,1,3,0,"[{""python_test"": ""assert remove_odd(\""python\"")==(\""yhn\"")"", ""generated_test"": ""result := remove_odd(\""python\"")\nexpected := \""yhn\""\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert remove_odd(\""program\"")==(\""rga\"")"", ""generated_test"": ""result := remove_odd(\""program\"")\nexpected := \""rga\""\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert remove_odd(\""language\"")==(\""agae\"")"", ""generated_test"": ""result := remove_odd(\""language\"")\nexpected := \""agae\""\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}]"
438,test,sanitized,Write a function to count bidirectional tuple pairs.,"def count_bidirectional(test_list):
  res = 0
  for idx in range(0, len(test_list)):
    for iidx in range(idx + 1, len(test_list)):
      if test_list[iidx][0] == test_list[idx][1] and test_list[idx][1] == test_list[iidx][0]:
        res += 1
  return res","[""assert count_bidirectional([(5, 6), (1, 2), (6, 5), (9, 1), (6, 5), (2, 1)] ) == 3"", ""assert count_bidirectional([(5, 6), (1, 3), (6, 5), (9, 1), (6, 5), (2, 1)] ) == 2"", ""assert count_bidirectional([(5, 6), (1, 2), (6, 5), (9, 2), (6, 5), (2, 1)] ) == 4""]","package main

func count_bidirectional(test_list [][2]int) int {
	res := 0
	for idx := 0; idx < len(test_list); idx++ {
		for iidx := idx + 1; iidx < len(test_list); iidx++ {
			if test_list[iidx][0] == test_list[idx][1] && test_list[idx][1] == test_list[iidx][0] {
				res++
			}
		}
	}
	return res
}",success,1,3,0,"[{""python_test"": ""assert count_bidirectional([(5, 6), (1, 2), (6, 5), (9, 1), (6, 5), (2, 1)] ) == 3"", ""generated_test"": ""result := count_bidirectional([][2]int{{5, 6}, {1, 2}, {6, 5}, {9, 1}, {6, 5}, {2, 1}})\nexpected := 3\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %d\\n\"", expected)\n\tfmt.Printf(\""  Got: %d\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert count_bidirectional([(5, 6), (1, 3), (6, 5), (9, 1), (6, 5), (2, 1)] ) == 2"", ""generated_test"": ""result := count_bidirectional([][2]int{{5, 6}, {1, 3}, {6, 5}, {9, 1}, {6, 5}, {2, 1}})\nexpected := 2\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %d\\n\"", expected)\n\tfmt.Printf(\""  Got: %d\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert count_bidirectional([(5, 6), (1, 2), (6, 5), (9, 2), (6, 5), (2, 1)] ) == 4"", ""generated_test"": ""result := count_bidirectional([][2]int{{5, 6}, {1, 2}, {6, 5}, {9, 2}, {6, 5}, {2, 1}})\nexpected := 4\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %d\\n\"", expected)\n\tfmt.Printf(\""  Got: %d\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}]"
439,test,sanitized,Write a function to join a list of multiple integers into a single integer.,"def multiple_to_single(L):
  x = int("""".join(map(str, L)))
  return x","[""assert multiple_to_single([11, 33, 50])==113350"", ""assert multiple_to_single([-1,2,3,4,5,6])==-123456"", ""assert multiple_to_single([10,15,20,25])==10152025""]","package main

import (
	""strconv""
	""strings""
)

func multiple_to_single(L []int) int {
	if len(L) == 0 {
		return 0
	}

	var parts []string
	negative := false

	for i, num := range L {
		if i == 0 && num < 0 {
			negative = true
			num = -num
		}
		parts = append(parts, strconv.Itoa(num))
	}

	joined := strings.Join(parts, """")
	result, _ := strconv.Atoi(joined)

	if negative {
		result = -result
	}

	return result
}",success,1,3,0,"[{""python_test"": ""assert multiple_to_single([11, 33, 50])==113350"", ""generated_test"": ""result := multiple_to_single([]int{11, 33, 50})\nexpected := 113350\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert multiple_to_single([-1,2,3,4,5,6])==-123456"", ""generated_test"": ""result := multiple_to_single([]int{-1, 2, 3, 4, 5, 6})\nexpected := -123456\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert multiple_to_single([10,15,20,25])==10152025"", ""generated_test"": ""result := multiple_to_single([]int{10, 15, 20, 25})\nexpected := 10152025\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}]"
440,test,sanitized,Write a function to find the first adverb and their positions in a given sentence.,"import re
def find_adverb_position(text):
 for m in re.finditer(r""\w+ly"", text):
    return (m.start(), m.end(), m.group(0))","[""assert find_adverb_position(\""clearly!! we can see the sky\"")==(0, 7, 'clearly')"", ""assert find_adverb_position(\""seriously!! there are many roses\"")==(0, 9, 'seriously')"", ""assert find_adverb_position(\""unfortunately!! sita is going to home\"")==(0, 13, 'unfortunately')""]","package main

import (
	""regexp""
)

func find_adverb_position(text string) []interface{} {
	re := regexp.MustCompile(`\w+ly`)
	match := re.FindStringIndex(text)
	if match != nil {
		return []interface{}{match[0], match[1], text[match[0]:match[1]]}
	}
	return nil
}",success,1,3,0,"[{""python_test"": ""assert find_adverb_position(\""clearly!! we can see the sky\"")==(0, 7, 'clearly')"", ""generated_test"": ""result := find_adverb_position(\""clearly!! we can see the sky\"")\nexpected := []interface{}{0, 7, \""clearly\""}\n\npass := true\nif result == nil || len(result) != len(expected) {\n\tpass = false\n} else {\n\tfor i := range expected {\n\t\tif result[i] != expected[i] {\n\t\t\tpass = false\n\t\t\tbreak\n\t\t}\n\t}\n}\n\nif pass {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert find_adverb_position(\""seriously!! there are many roses\"")==(0, 9, 'seriously')"", ""generated_test"": ""result := find_adverb_position(\""seriously!! there are many roses\"")\nexpected := []interface{}{0, 9, \""seriously\""}\n\npass := true\nif result == nil || len(result) != len(expected) {\n\tpass = false\n} else {\n\tfor i := range expected {\n\t\tif result[i] != expected[i] {\n\t\t\tpass = false\n\t\t\tbreak\n\t\t}\n\t}\n}\n\nif pass {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert find_adverb_position(\""unfortunately!! sita is going to home\"")==(0, 13, 'unfortunately')"", ""generated_test"": ""result := find_adverb_position(\""unfortunately!! sita is going to home\"")\nexpected := []interface{}{0, 13, \""unfortunately\""}\n\npass := true\nif result == nil || len(result) != len(expected) {\n\tpass = false\n} else {\n\tfor i := range expected {\n\t\tif result[i] != expected[i] {\n\t\t\tpass = false\n\t\t\tbreak\n\t\t}\n\t}\n}\n\nif pass {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}]"
441,test,sanitized,Write a function to find the surface area of a cube of a given size.,"def surfacearea_cube(l):
  surfacearea= 6*l*l
  return surfacearea","[""assert surfacearea_cube(5)==150"", ""assert surfacearea_cube(3)==54"", ""assert surfacearea_cube(10)==600""]","package main

func surfacearea_cube(l int) int {
	surfacearea := 6 * l * l
	return surfacearea
}",success,1,3,0,"[{""python_test"": ""assert surfacearea_cube(5)==150"", ""generated_test"": ""result := surfacearea_cube(5)\nexpected := 150\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert surfacearea_cube(3)==54"", ""generated_test"": ""result := surfacearea_cube(3)\nexpected := 54\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert surfacearea_cube(10)==600"", ""generated_test"": ""result := surfacearea_cube(10)\nexpected := 600\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}]"
442,test,sanitized,Write a function to find the ration of positive numbers in an array of integers.,"from array import array
def positive_count(nums):
    n = len(nums)
    n1 = 0
    for x in nums:
        if x > 0:
            n1 += 1
        else:
          None
    return round(n1/n,2)","[""assert positive_count([0, 1, 2, -1, -5, 6, 0, -3, -2, 3, 4, 6, 8])==0.54"", ""assert positive_count([2, 1, 2, -1, -5, 6, 4, -3, -2, 3, 4, 6, 8])==0.69"", ""assert positive_count([2, 4, -6, -9, 11, -12, 14, -5, 17])==0.56""]","package main

import (
	""math""
)

func positive_count(nums []int) float64 {
	n := len(nums)
	n1 := 0
	for _, x := range nums {
		if x > 0 {
			n1++
		}
	}
	result := float64(n1) / float64(n)
	return math.Round(result*100) / 100
}",success,1,3,0,"[{""python_test"": ""assert positive_count([0, 1, 2, -1, -5, 6, 0, -3, -2, 3, 4, 6, 8])==0.54"", ""generated_test"": ""result := positive_count([]int{0, 1, 2, -1, -5, 6, 0, -3, -2, 3, 4, 6, 8})\nexpected := 0.54\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert positive_count([2, 1, 2, -1, -5, 6, 4, -3, -2, 3, 4, 6, 8])==0.69"", ""generated_test"": ""result := positive_count([]int{2, 1, 2, -1, -5, 6, 4, -3, -2, 3, 4, 6, 8})\nexpected := 0.69\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert positive_count([2, 4, -6, -9, 11, -12, 14, -5, 17])==0.56"", ""generated_test"": ""result := positive_count([]int{2, 4, -6, -9, 11, -12, 14, -5, 17})\nexpected := 0.56\nif result == expected {\n\tfmt.Println(\""PASS\"")\n} else {\n\tfmt.Println(\""FAIL\"")\n\tfmt.Printf(\""  Expected: %v\\n\"", expected)\n\tfmt.Printf(\""  Got: %v\\n\"", result)\n}"", ""passed"": true, ""llm_validated"": false}]"
