task_id,source_split,source_config,text,code_python,test_list,code_go,code_go_status,code_go_attempts,code_go_tests_passed,code_go_tests_failed,code_java,code_java_status,code_java_attempts,code_java_tests_passed,code_java_tests_failed,code_javascript,code_javascript_status,code_javascript_attempts,code_javascript_tests_passed,code_javascript_tests_failed,code_ruby,code_ruby_status,code_ruby_attempts,code_ruby_tests_passed,code_ruby_tests_failed,code_rust,code_rust_status,code_rust_attempts,code_rust_tests_passed,code_rust_tests_failed,code_typescript,code_typescript_status,code_typescript_attempts,code_typescript_tests_passed,code_typescript_tests_failed
16,test,sanitized,Write a function to that returns true if the input string contains sequences of lowercase letters joined with an underscore and false otherwise.,"import re
def text_lowercase_underscore(text):
        patterns = '^[a-z]+_[a-z]+$'
        if re.search(patterns,  text):
                return True
        else:
                return False","[""assert text_lowercase_underscore(\""aab_cbbbc\"")==(True)"", ""assert text_lowercase_underscore(\""aab_Abbbc\"")==(False)"", ""assert text_lowercase_underscore(\""Aaab_abbbc\"")==(False)""]","package main

import (
	""regexp""
)

func text_lowercase_underscore(text string) bool {
	pattern := `^[a-z]+_[a-z]+$`
	matched, _ := regexp.MatchString(pattern, text)
	return matched
}",success,1,3,0,"import java.util.regex.Pattern;
import java.util.regex.Matcher;

public class Solution {
    public static boolean text_lowercase_underscore(String text) {
        String patterns = ""^[a-z]+_[a-z]+$"";
        Pattern pattern = Pattern.compile(patterns);
        Matcher matcher = pattern.matcher(text);
        if (matcher.find()) {
            return true;
        } else {
            return false;
        }
    }
}",success,1,3,0,"function text_lowercase_underscore(text) {
    const patterns = /^[a-z]+_[a-z]+$/;
    if (patterns.test(text)) {
        return true;
    } else {
        return false;
    }
}",success,1,3,0,"def text_lowercase_underscore(text)
  pattern = /^[a-z]+_[a-z]+$/
  !!(text =~ pattern)
end",success,1,3,0,"pub fn text_lowercase_underscore(text: &str) -> bool {
    let parts: Vec<&str> = text.split('_').collect();
    
    if parts.len() != 2 {
        return false;
    }
    
    let first = parts[0];
    let second = parts[1];
    
    if first.is_empty() || second.is_empty() {
        return false;
    }
    
    first.chars().all(|c| c.is_ascii_lowercase()) && 
    second.chars().all(|c| c.is_ascii_lowercase())
}",success,5,3,0,"function text_lowercase_underscore(text: string): boolean {
    const pattern = /^[a-z]+_[a-z]+$/;
    if (pattern.test(text)) {
        return true;
    } else {
        return false;
    }
}",success,1,3,0
17,test,sanitized,Write a function that returns the perimeter of a square given its side length as input.,"def square_perimeter(a):
  perimeter=4*a
  return perimeter","[""assert square_perimeter(10)==40"", ""assert square_perimeter(5)==20"", ""assert square_perimeter(4)==16""]","package main

func square_perimeter(a int) int {
	perimeter := 4 * a
	return perimeter
}",success,1,3,0,"import java.util.*;

public class Solution {
    public static int square_perimeter(int a) {
        int perimeter = 4 * a;
        return perimeter;
    }
}",success,1,3,0,"function square_perimeter(a) {
  const perimeter = 4 * a;
  return perimeter;
}",success,1,3,0,"def square_perimeter(a)
  perimeter = 4 * a
  perimeter
end",success,1,3,0,"pub fn square_perimeter(a: i32) -> i32 {
    let perimeter = 4 * a;
    perimeter
}",success,1,3,0,"function square_perimeter(a: number): number {
  const perimeter = 4 * a;
  return perimeter;
}",success,1,3,0
18,test,sanitized,Write a function to remove characters from the first string which are present in the second string.,"NO_OF_CHARS = 256
def str_to_list(string): 
	temp = [] 
	for x in string: 
		temp.append(x) 
	return temp 
def lst_to_string(List): 
	return ''.join(List) 
def get_char_count_array(string): 
	count = [0] * NO_OF_CHARS 
	for i in string: 
		count[ord(i)] += 1
	return count 
def remove_dirty_chars(string, second_string): 
	count = get_char_count_array(second_string) 
	ip_ind = 0
	res_ind = 0
	temp = '' 
	str_list = str_to_list(string) 
	while ip_ind != len(str_list): 
		temp = str_list[ip_ind] 
		if count[ord(temp)] == 0: 
			str_list[res_ind] = str_list[ip_ind] 
			res_ind += 1
		ip_ind+=1
	return lst_to_string(str_list[0:res_ind]) ","[""assert remove_dirty_chars(\""probasscurve\"", \""pros\"") == 'bacuve'"", ""assert remove_dirty_chars(\""digitalindia\"", \""talent\"") == 'digiidi'"", ""assert remove_dirty_chars(\""exoticmiles\"", \""toxic\"") == 'emles'""]","package main

func str_to_list(s string) []rune {
	temp := []rune{}
	for _, x := range s {
		temp = append(temp, x)
	}
	return temp
}

func lst_to_string(list []rune) string {
	return string(list)
}

func get_char_count_array(s string) []int {
	const NO_OF_CHARS = 256
	count := make([]int, NO_OF_CHARS)
	for _, i := range s {
		if int(i) < NO_OF_CHARS {
			count[int(i)] += 1
		}
	}
	return count
}

func remove_dirty_chars(s string, second_string string) string {
	const NO_OF_CHARS = 256
	count := get_char_count_array(second_string)
	ip_ind := 0
	res_ind := 0
	var temp rune
	str_list := str_to_list(s)
	for ip_ind != len(str_list) {
		temp = str_list[ip_ind]
		if int(temp) < NO_OF_CHARS && count[int(temp)] == 0 {
			str_list[res_ind] = str_list[ip_ind]
			res_ind += 1
		}
		ip_ind += 1
	}
	return lst_to_string(str_list[0:res_ind])
}",success,1,3,0,"import java.util.*;

public class Solution {
    
    private static final int NO_OF_CHARS = 256;
    
    public static List<Character> str_to_list(String string) {
        List<Character> temp = new ArrayList<>();
        for (int i = 0; i < string.length(); i++) {
            temp.add(string.charAt(i));
        }
        return temp;
    }
    
    public static String lst_to_string(List<Character> list) {
        StringBuilder sb = new StringBuilder();
        for (Character c : list) {
            sb.append(c);
        }
        return sb.toString();
    }
    
    public static int[] get_char_count_array(String string) {
        int[] count = new int[NO_OF_CHARS];
        for (int i = 0; i < string.length(); i++) {
            int charValue = (int) string.charAt(i);
            if (charValue < NO_OF_CHARS) {
                count[charValue] += 1;
            }
        }
        return count;
    }
    
    public static String remove_dirty_chars(String string, String second_string) {
        if (string == null || string.isEmpty()) {
            return """";
        }
        if (second_string == null) {
            return string;
        }
        
        int[] count = get_char_count_array(second_string);
        StringBuilder result = new StringBuilder();
        
        for (int i = 0; i < string.length(); i++) {
            char c = string.charAt(i);
            int charValue = (int) c;
            if (charValue < NO_OF_CHARS && count[charValue] == 0) {
                result.append(c);
            } else if (charValue >= NO_OF_CHARS) {
                result.append(c);
            }
        }
        
        return result.toString();
    }
}",success,3,3,0,"const NO_OF_CHARS = 256;

function str_to_list(string) {
    let temp = [];
    for (let x of string) {
        temp.push(x);
    }
    return temp;
}

function lst_to_string(list) {
    return list.join('');
}

function get_char_count_array(string) {
    let count = new Array(NO_OF_CHARS).fill(0);
    for (let i of string) {
        count[i.charCodeAt(0)] += 1;
    }
    return count;
}

function remove_dirty_chars(string, second_string) {
    let count = get_char_count_array(second_string);
    let ip_ind = 0;
    let res_ind = 0;
    let temp = '';
    let str_list = str_to_list(string);
    while (ip_ind !== str_list.length) {
        temp = str_list[ip_ind];
        if (count[temp.charCodeAt(0)] === 0) {
            str_list[res_ind] = str_list[ip_ind];
            res_ind += 1;
        }
        ip_ind += 1;
    }
    return lst_to_string(str_list.slice(0, res_ind));
}",success,1,3,0,"NO_OF_CHARS = 256

def str_to_list(string)
  string.chars
end

def lst_to_string(list)
  list.join
end

def get_char_count_array(string)
  count = [0] * NO_OF_CHARS
  string.each_char do |i|
    count[i.ord] += 1
  end
  count
end

def remove_dirty_chars(string, second_string)
  count = get_char_count_array(second_string)
  ip_ind = 0
  res_ind = 0
  temp = ''
  str_list = str_to_list(string)
  while ip_ind != str_list.length
    temp = str_list[ip_ind]
    if count[temp.ord] == 0
      str_list[res_ind] = str_list[ip_ind]
      res_ind += 1
    end
    ip_ind += 1
  end
  lst_to_string(str_list[0...res_ind])
end",success,1,3,0,"pub fn remove_dirty_chars(string: &str, second_string: &str) -> String {
    const NO_OF_CHARS: usize = 256;
    
    let mut count = [0i32; NO_OF_CHARS];
    
    for c in second_string.chars() {
        let idx = c as usize;
        if idx < NO_OF_CHARS {
            count[idx] += 1;
        }
    }
    
    let mut result = String::new();
    
    for c in string.chars() {
        let idx = c as usize;
        if idx < NO_OF_CHARS && count[idx] == 0 {
            result.push(c);
        } else if idx >= NO_OF_CHARS {
            result.push(c);
        }
    }
    
    result
}",success,1,3,0,"const NO_OF_CHARS = 256;

function str_to_list(string: string): string[] {
    const temp: string[] = [];
    for (const x of string) {
        temp.push(x);
    }
    return temp;
}

function lst_to_string(list: string[]): string {
    return list.join('');
}

function get_char_count_array(string: string): number[] {
    const count: number[] = new Array(NO_OF_CHARS).fill(0);
    for (const i of string) {
        count[i.charCodeAt(0)] += 1;
    }
    return count;
}

function remove_dirty_chars(string: string, second_string: string): string {
    const count = get_char_count_array(second_string);
    let ip_ind = 0;
    let res_ind = 0;
    let temp = '';
    const str_list = str_to_list(string);
    while (ip_ind !== str_list.length) {
        temp = str_list[ip_ind];
        if (count[temp.charCodeAt(0)] === 0) {
            str_list[res_ind] = str_list[ip_ind];
            res_ind += 1;
        }
        ip_ind += 1;
    }
    return lst_to_string(str_list.slice(0, res_ind));
}",success,1,3,0
19,test,sanitized,Write a function to find whether a given array of integers contains any duplicate element.,"def test_duplicate(arraynums):
    nums_set = set(arraynums)    
    return len(arraynums) != len(nums_set)     ","[""assert test_duplicate(([1,2,3,4,5]))==False"", ""assert test_duplicate(([1,2,3,4, 4]))==True"", ""assert test_duplicate([1,1,2,2,3,3,4,4,5])==True""]","package main

func test_duplicate(arraynums []int) bool {
    nums_set := make(map[int]struct{})
    for _, num := range arraynums {
        nums_set[num] = struct{}{}
    }
    return len(arraynums) != len(nums_set)
}",success,1,3,0,"import java.util.*;

public class Solution {
    public static boolean test_duplicate(int[] arraynums) {
        HashSet<Integer> nums_set = new HashSet<>();
        for (int num : arraynums) {
            nums_set.add(num);
        }
        return arraynums.length != nums_set.size();
    }
}",success,1,3,0,"function test_duplicate(arraynums) {
    const nums_set = new Set(arraynums);
    return arraynums.length !== nums_set.size;
}",success,1,3,0,"def test_duplicate(arraynums)
  nums_set = arraynums.uniq
  arraynums.length != nums_set.length
end",success,1,3,0,"use std::collections::HashSet;

pub fn test_duplicate(arraynums: Vec<i32>) -> bool {
    let nums_set: HashSet<i32> = arraynums.iter().cloned().collect();
    arraynums.len() != nums_set.len()
}",success,1,3,0,"function test_duplicate(arraynums: number[]): boolean {
    const nums_set = new Set(arraynums);
    return arraynums.length !== nums_set.size;
}",success,1,3,0
20,test,sanitized,Write a function to check if the given number is woodball or not.,"def is_woodall(x): 
	if (x % 2 == 0): 
		return False
	if (x == 1): 
		return True
	x = x + 1 
	p = 0
	while (x % 2 == 0): 
		x = x/2
		p = p + 1
		if (p == x): 
			return True
	return False","[""assert is_woodall(383) == True"", ""assert is_woodall(254) == False"", ""assert is_woodall(200) == False""]","package main

func is_woodall(x int) bool {
	if x%2 == 0 {
		return false
	}
	if x == 1 {
		return true
	}
	x = x + 1
	p := 0
	for x%2 == 0 {
		x = x / 2
		p = p + 1
		if p == x {
			return true
		}
	}
	return false
}",success,1,3,0,"import java.util.*;

public class Solution {
    public static boolean is_woodall(int x) {
        if (x % 2 == 0) {
            return false;
        }
        if (x == 1) {
            return true;
        }
        x = x + 1;
        int p = 0;
        while (x % 2 == 0) {
            x = x / 2;
            p = p + 1;
            if (p == x) {
                return true;
            }
        }
        return false;
    }
}",success,1,3,0,"function is_woodall(x) {
    if (x % 2 === 0) {
        return false;
    }
    if (x === 1) {
        return true;
    }
    x = x + 1;
    let p = 0;
    while (x % 2 === 0) {
        x = x / 2;
        p = p + 1;
        if (p === x) {
            return true;
        }
    }
    return false;
}",success,1,3,0,"def is_woodall(x)
  return false if x % 2 == 0
  return true if x == 1
  
  x = x + 1
  p = 0
  
  while x % 2 == 0
    x = x / 2
    p = p + 1
    return true if p == x
  end
  
  false
end",success,1,3,0,"pub fn is_woodall(x: i64) -> bool {
    if x % 2 == 0 {
        return false;
    }
    if x == 1 {
        return true;
    }
    let mut x = x + 1;
    let mut p: i64 = 0;
    while x % 2 == 0 {
        x = x / 2;
        p = p + 1;
        if p == x {
            return true;
        }
    }
    false
}",success,1,3,0,"function is_woodall(x: number): boolean {
    if (x % 2 === 0) {
        return false;
    }
    if (x === 1) {
        return true;
    }
    x = x + 1;
    let p: number = 0;
    while (x % 2 === 0) {
        x = x / 2;
        p = p + 1;
        if (p === x) {
            return true;
        }
    }
    return false;
}",success,1,3,0
56,test,sanitized,Write a python function to check if a given number is one less than twice its reverse.,"def rev(num):    
    rev_num = 0
    while (num > 0):  
        rev_num = (rev_num * 10 + num % 10) 
        num = num // 10  
    return rev_num  
def check(n):    
    return (2 * rev(n) == n + 1)  ","[""assert check(70) == False"", ""assert check(23) == False"", ""assert check(73) == True""]","package main

func rev(num int) int {
    rev_num := 0
    for num > 0 {
        rev_num = rev_num*10 + num%10
        num = num / 10
    }
    return rev_num
}

func check(n int) bool {
    return 2*rev(n) == n+1
}",success,1,3,0,"import java.util.*;

public class Solution {
    
    public static int rev(int num) {
        int rev_num = 0;
        while (num > 0) {
            rev_num = (rev_num * 10 + num % 10);
            num = num / 10;
        }
        return rev_num;
    }
    
    public static boolean check(int n) {
        return (2 * rev(n) == n + 1);
    }
}",success,1,3,0,"function rev(num) {
    let rev_num = 0;
    while (num > 0) {
        rev_num = rev_num * 10 + num % 10;
        num = Math.floor(num / 10);
    }
    return rev_num;
}

function check(n) {
    return 2 * rev(n) === n + 1;
}",success,1,3,0,"def rev(num)
  rev_num = 0
  while num > 0
    rev_num = rev_num * 10 + num % 10
    num = num / 10
  end
  rev_num
end

def check(n)
  2 * rev(n) == n + 1
end",success,1,3,0,"pub fn rev(num: i32) -> i32 {
    let mut rev_num = 0;
    let mut n = num;
    while n > 0 {
        rev_num = rev_num * 10 + n % 10;
        n = n / 10;
    }
    rev_num
}

pub fn check(n: i32) -> bool {
    2 * rev(n) == n + 1
}",success,1,3,0,"function rev(num: number): number {
    let rev_num: number = 0;
    while (num > 0) {
        rev_num = rev_num * 10 + num % 10;
        num = Math.floor(num / 10);
    }
    return rev_num;
}

function check(n: number): boolean {
    return 2 * rev(n) === n + 1;
}",success,1,3,0
57,test,sanitized,Write a python function to find the largest number that can be formed with the given list of digits.,"def find_Max_Num(arr) : 
    n = len(arr)
    arr.sort(reverse = True) 
    num = arr[0] 
    for i in range(1,n) : 
        num = num * 10 + arr[i] 
    return num ","[""assert find_Max_Num([1,2,3]) == 321"", ""assert find_Max_Num([4,5,6,1]) == 6541"", ""assert find_Max_Num([1,2,3,9]) == 9321""]","package main

import (
	""sort""
)

func find_Max_Num(arr []int) int {
	n := len(arr)
	if n == 0 {
		return 0
	}
	
	// Create a copy to avoid modifying the original slice
	sorted := make([]int, n)
	copy(sorted, arr)
	
	// Sort in descending order
	sort.Slice(sorted, func(i, j int) bool {
		return sorted[i] > sorted[j]
	})
	
	num := sorted[0]
	for i := 1; i < n; i++ {
		num = num*10 + sorted[i]
	}
	return num
}",success,1,3,0,"import java.util.ArrayList;
import java.util.Collections;

public class Solution {
    public static int find_Max_Num(ArrayList<Integer> arr) {
        int n = arr.size();
        ArrayList<Integer> sorted = new ArrayList<>(arr);
        Collections.sort(sorted, Collections.reverseOrder());
        int num = sorted.get(0);
        for (int i = 1; i < n; i++) {
            num = num * 10 + sorted.get(i);
        }
        return num;
    }
}",success,1,3,0,"function find_Max_Num(arr) {
    const n = arr.length;
    const sorted = [...arr].sort((a, b) => b - a);
    let num = sorted[0];
    for (let i = 1; i < n; i++) {
        num = num * 10 + sorted[i];
    }
    return num;
}",success,1,3,0,"def find_Max_Num(arr)
  n = arr.length
  arr = arr.sort.reverse
  num = arr[0]
  (1...n).each do |i|
    num = num * 10 + arr[i]
  end
  num
end",success,1,3,0,"pub fn find_Max_Num(arr: &[i32]) -> i64 {
    if arr.is_empty() {
        return 0;
    }
    
    let mut arr = arr.to_vec();
    arr.sort_by(|a, b| b.cmp(a));
    
    let mut num: i64 = arr[0] as i64;
    for i in 1..arr.len() {
        num = num * 10 + arr[i] as i64;
    }
    
    num
}",success,1,3,0,"function find_Max_Num(arr: number[]): number {
    const n = arr.length;
    const sortedArr = [...arr].sort((a, b) => b - a);
    let num = sortedArr[0];
    for (let i = 1; i < n; i++) {
        num = num * 10 + sortedArr[i];
    }
    return num;
}",success,1,3,0
58,test,sanitized,Write a python function to check whether the given two integers have opposite sign or not.,"def opposite_Signs(x,y): 
    return ((x ^ y) < 0); ","[""assert opposite_Signs(1,-2) == True"", ""assert opposite_Signs(3,2) == False"", ""assert opposite_Signs(-10,-10) == False"", ""assert opposite_Signs(-2,2) == True""]","package main

func opposite_Signs(x, y int) bool {
	return (x ^ y) < 0
}",success,1,4,0,"import java.util.*;

public class Solution {
    public static boolean opposite_Signs(int x, int y) {
        return ((x ^ y) < 0);
    }
}",success,1,4,0,"function opposite_Signs(x, y) {
    return (x ^ y) < 0;
}",success,1,4,0,"def opposite_Signs(x, y)
  (x ^ y) < 0
end",success,1,4,0,"pub fn opposite_Signs(x: i32, y: i32) -> bool {
    (x ^ y) < 0
}",success,1,4,0,"function opposite_Signs(x: number, y: number): boolean {
    return (x ^ y) < 0;
}",success,1,4,0
59,test,sanitized,Write a function to find the nth octagonal number.,"def is_octagonal(n): 
	return 3 * n * n - 2 * n ","[""assert is_octagonal(5) == 65"", ""assert is_octagonal(10) == 280"", ""assert is_octagonal(15) == 645""]","package main

func is_octagonal(n int) int {
	return 3*n*n - 2*n
}",success,1,3,0,"import java.util.*;

public class Solution {
    public static int is_octagonal(int n) {
        return 3 * n * n - 2 * n;
    }
}",success,1,3,0,"function is_octagonal(n) {
	return 3 * n * n - 2 * n;
}",success,1,3,0,"def is_octagonal(n)
  3 * n * n - 2 * n
end",success,1,3,0,"pub fn is_octagonal(n: i32) -> i32 {
    3 * n * n - 2 * n
}",success,1,3,0,"function is_octagonal(n: number): number {
    return 3 * n * n - 2 * n;
}",success,1,3,0
61,test,sanitized,Write a python function to count the number of substrings with the sum of digits equal to their length.,"from collections import defaultdict
def count_Substrings(s):
    n = len(s)
    count,sum = 0,0
    mp = defaultdict(lambda : 0)
    mp[0] += 1
    for i in range(n):
        sum += ord(s[i]) - ord('0')
        count += mp[sum - (i + 1)]
        mp[sum - (i + 1)] += 1
    return count","[""assert count_Substrings('112112') == 6"", ""assert count_Substrings('111') == 6"", ""assert count_Substrings('1101112') == 12""]","package main

func count_Substrings(s string) int {
	n := len(s)
	count := 0
	sum := 0
	mp := make(map[int]int)
	mp[0] = 1
	for i := 0; i < n; i++ {
		sum += int(s[i] - '0')
		key := sum - (i + 1)
		count += mp[key]
		mp[key]++
	}
	return count
}",success,1,3,0,"import java.util.HashMap;

public class Solution {
    public static int count_Substrings(String s) {
        int n = s.length();
        int count = 0;
        int sum = 0;
        HashMap<Integer, Integer> mp = new HashMap<>();
        mp.put(0, 1);
        for (int i = 0; i < n; i++) {
            sum += s.charAt(i) - '0';
            int key = sum - (i + 1);
            count += mp.getOrDefault(key, 0);
            mp.put(key, mp.getOrDefault(key, 0) + 1);
        }
        return count;
    }
}",success,1,3,0,"function count_Substrings(s) {
    const n = s.length;
    let count = 0;
    let sum = 0;
    const mp = new Map();
    mp.set(0, 1);
    for (let i = 0; i < n; i++) {
        sum += s.charCodeAt(i) - '0'.charCodeAt(0);
        const key = sum - (i + 1);
        count += mp.get(key) || 0;
        mp.set(key, (mp.get(key) || 0) + 1);
    }
    return count;
}",success,1,3,0,"def count_Substrings(s)
  n = s.length
  count = 0
  sum = 0
  mp = Hash.new(0)
  mp[0] += 1
  
  n.times do |i|
    sum += s[i].ord - '0'.ord
    count += mp[sum - (i + 1)]
    mp[sum - (i + 1)] += 1
  end
  
  count
end",success,1,3,0,"use std::collections::HashMap;

pub fn count_Substrings(s: &str) -> i64 {
    let n = s.len() as i64;
    let mut count: i64 = 0;
    let mut sum: i64 = 0;
    let mut mp: HashMap<i64, i64> = HashMap::new();
    *mp.entry(0).or_insert(0) += 1;
    
    for (i, c) in s.chars().enumerate() {
        sum += (c as i64) - ('0' as i64);
        let key = sum - (i as i64 + 1);
        count += *mp.get(&key).unwrap_or(&0);
        *mp.entry(key).or_insert(0) += 1;
    }
    
    count
}",success,1,3,0,"function count_Substrings(s: string): number {
    const n: number = s.length;
    let count: number = 0;
    let sum: number = 0;
    const mp: Map<number, number> = new Map();
    mp.set(0, 1);
    
    for (let i = 0; i < n; i++) {
        sum += s.charCodeAt(i) - '0'.charCodeAt(0);
        const key: number = sum - (i + 1);
        count += mp.get(key) || 0;
        mp.set(key, (mp.get(key) || 0) + 1);
    }
    
    return count;
}",success,1,3,0
62,test,sanitized,Write a python function to find smallest number in a list.,"def smallest_num(xs):
  return min(xs)
","[""assert smallest_num([10, 20, 1, 45, 99]) == 1"", ""assert smallest_num([1, 2, 3]) == 1"", ""assert smallest_num([45, 46, 50, 60]) == 45""]","package main

func smallest_num(xs []int) int {
	if len(xs) == 0 {
		panic(""empty list"")
	}
	min := xs[0]
	for _, x := range xs[1:] {
		if x < min {
			min = x
		}
	}
	return min
}",success,1,3,0,"import java.util.ArrayList;
import java.util.Collections;

public class Solution {
    public static int smallest_num(ArrayList<Integer> xs) {
        return Collections.min(xs);
    }
}",success,1,3,0,"function smallest_num(xs) {
  return Math.min(...xs);
}",success,1,3,0,"def smallest_num(xs)
  xs.min
end",success,1,3,0,"pub fn smallest_num(xs: &[i32]) -> i32 {
    *xs.iter().min().expect(""list must not be empty"")
}",success,1,3,0,"function smallest_num(xs: number[]): number {
  return Math.min(...xs);
}",success,1,3,0
63,test,sanitized,Write a function to find the maximum difference between available pairs in the given tuple list.,"def max_difference(test_list):
  temp = [abs(b - a) for a, b in test_list]
  res = max(temp)
  return (res) ","[""assert max_difference([(3, 5), (1, 7), (10, 3), (1, 2)]) == 7"", ""assert max_difference([(4, 6), (2, 17), (9, 13), (11, 12)]) == 15"", ""assert max_difference([(12, 35), (21, 27), (13, 23), (41, 22)]) == 23""]","package main

func max_difference(test_list [][2]int) int {
	if len(test_list) == 0 {
		return 0
	}
	
	res := 0
	for _, pair := range test_list {
		diff := pair[1] - pair[0]
		if diff < 0 {
			diff = -diff
		}
		if diff > res {
			res = diff
		}
	}
	return res
}",success,1,3,0,"import java.util.*;

public class Solution {
    public static int max_difference(List<int[]> test_list) {
        List<Integer> temp = new ArrayList<>();
        for (int[] pair : test_list) {
            temp.add(Math.abs(pair[1] - pair[0]));
        }
        int res = Collections.max(temp);
        return res;
    }
}",success,1,3,0,"function max_difference(test_list) {
  const temp = test_list.map(([a, b]) => Math.abs(b - a));
  const res = Math.max(...temp);
  return res;
}",success,1,3,0,"def max_difference(test_list)
  temp = test_list.map { |a, b| (b - a).abs }
  temp.max
end",success,1,3,0,"pub fn max_difference(test_list: &[(i32, i32)]) -> i32 {
    test_list
        .iter()
        .map(|(a, b)| (b - a).abs())
        .max()
        .unwrap_or(0)
}",success,1,3,0,"function max_difference(test_list: [number, number][]): number {
  const temp: number[] = test_list.map(([a, b]) => Math.abs(b - a));
  const res: number = Math.max(...temp);
  return res;
}",success,1,3,0
